event_id_cnty,event_date,year,country,notes,note_hash
POL9192,2026-05-27,2026,Poland,"On 27 May 2026, at the call of Polish Teachers' Union (Zwiazek Nauczycielstwa Polskiego), NSZZ and Workers' Initiative (Inicjatywa Pracownicza), researchers, doctoral students and academic staff from across Poland protested in front of the Polish parliament in Warsaw (Mazowieckie), demanding increased funding for science and higher education.",92f648db1557423ae31151564aa7919c45923ced6ead115e664cea6cdcb26e2b
DEU24289,2025-03-06,2025,Germany,"On 6 March 2025, at the call of Ver.di, around 100 employees from the social and educational services, as well as healthcare workers, staged a protest in Luneburg (Niedersachsen) to protest for higher wages and better working conditions. The protest was part of a wider strike and protest movement in the public sector amid ongoing negotiations.",9e1c749c16af3f05d7579fafdda547741192b2b390f619df7017e249ca63007d
ESP5910,2021-06-13,2021,Spain,"On 13 June 2021, members of AnimaNaturalis gathered in Valencia to protest against bullfighting. Protesters also demanded to stop giving subsidies to the bullfighting sector.",de658bfc0c410b3ca2c8eea95d28830b2d261538dd397a80a3ba8932e22cefdb
ALB1193,2023-02-23,2023,Albania,"On 23 February 2023, members and supporters of the Democratic Party protested in front of the parliament in Tirana, demanding the resignation of Prime Minister Edi Rama and claiming that his resignation would finally lead to democratic reform and more transparency in the country.",beaf5d07d8ade7d847daf9c098a01605bfbe789bcf1e7cf8916e993fafadce44
DEU21093,2024-04-13,2024,Germany,"On 13 April 2024, at the call of 'Students Against the Right' (Studies gegen Rechts), people, including Grannies Against the Right, participated in a protest in Bremen (Bremen) for diversity and democracy and against discrimination.",fac7595863de85b590eac6ab689268dae1114d409c7af1061a99f049e2551e4a
ITA12737,2021-11-22,2021,Italy,"On 22 November 2021, students gathered outside Emili-Romagna Region headquarters in Bologna at the call of UDU to protest against the underfunding of public education.",9e74c34b75a1bbc49aa6f82a7300e6b280b93cb84448b3b81da6e0d696aab519
AUT47,2020-02-05,2020,Austria,"On 5 February 2020, the OGB organized a protest in Vienna in support of the social economy and better working conditions.",a9f22095ffe4009ddcb16e34cdfd17be86edbf2a7ac4f1a58fa05565ba77bd1a
NLD2436,2023-05-25,2023,Netherlands,"On 25 May 2023, hundreds of workers in nursing and residential homes and in the home care and disability care sectors held a protest march in Utrecht, to demand higher wages and better working conditions. Among protesters were affiliates of the FNV union.",1d437bec13555b89daf547a93b43f02cd00635805e16ef253e9cd88e479d79b7
GBR4868,2022-05-04,2022,United Kingdom,"On 4 May 2022, hundreds of cab drivers took part in a demonstration, which saw cabs drive slowly around West Bromwich town center and the surrounding area. They demonstrated against the Sandwell charge for badges.",79f81e4589fff03a0bdd396d63a04b6b3069413289e5fe5399228ce0738338ef
DEU7409,2021-07-03,2021,Germany,"On 3 July 2021, around 1,500 environmental and climate activists protested in Bochum for more climate action. The protest was co-organized by the BUND.",a6c60e5d4f83c2aee27d88b7757965f0df8a1051854640fdc42f8269ef36f1b1
FIN1776,2025-05-22,2025,Finland,"On 22 May 2025, around 1000 people demonstrated outside of the Finnish Parliament in Helsinki to call on the government to take concrete action in response to the situation in Gaza, including recognizing Palestine and ending arms trade with Israel. The event was organized by Amnesty International.",ca8065518590cc896ce0f7f4a3b05117f774f05e4ca3843418d9bb601d060bca
SRB1226,2019-10-14,2019,Serbia,"On 14 October 2019, hundreds of citizens of Bor, Serbia, gathered in front of a mining company in that city, blaming it for air pollution.",f73eb1fb7dcf7b03ee7cc7d1217de4ecfb05d692cfc253c254dd267f26b5ed9d
CZE72,2020-06-09,2020,Czech Republic,"On 9 June 2020, activists gathered for a rally in Chlumec nad Cidlinou, protesting against some particular steps taken by the government and related to the coronavirus pandemic, but also against the attitude of the PM and the president towards China or the media of public service. The rally was organized by the movement Million Moments for Democracy.",e2b6bca1eb5b77b7165d5bb31b03211b4388bba9e220e4f8b02e348340389b43
XKX818,2023-06-02,2023,Kosovo,"On 2 June 2023, Kosovo Serb protesters gathered in front of the municipality of Gracanica to demand that the Albanian mayors that won in the local elections that they boycotted not take their offices, since they claim they do not represent them. The protests mark an escalation in tensions between the two communities in Kosovo, after months of simmering tensions in the Serb-majority area of the country.",7a8002e5de9a2e591faf96db94ef68eeecacf1d7a8198b58f814f7d8a7014a9e
FRA8148,2021-04-23,2021,France,"On 23 April 2021, around 50 demonstrators, including independent professionals of the cultural sector and precarious professionals, gathered in front of the Hippodrome in Douai at the call of the CGT union. They demonstrated against a reform of the unemployment insurance.",fcd1fef3254ac41f86df26a34ad780cfe8cb4c33a7ac51fdb962d6d1418822bb
BEL3409,2024-05-23,2024,Belgium,"On 23 May 2024, an unknown number of Flemish Interest members organized a protest action in Itterbeek (Vlaanderen) to denounce the urban development of Dilbeek.",1ee50a5f7db260b60a0e177ec0db0a8531b4978fec22f8e0387a2661b09bedb1
MKD774,2022-05-13,2022,North Macedonia,"On 13 May 2022, protests took place in front of the state inspectorate for environmental protection in Skopje to raise awareness about the pollution being caused by the Paper Mill plant in Kochani.",6e09c1f4303ccd6f541ae6cdff45ec592e6f9ab2999d2a57e4a19d8c8b8c0809
DNK2928,2025-05-20,2025,Denmark,"On 20 May 2025, people demonstrated outside of the Danish Parliament in Copenhagen to protest against a proposed law to raise the retirement age to 70 years. Representatives of various trade unions, including the United Federation of Danish Workers (3F), the Construction, Land and Environmental Workers' Union (BJMF) and the Association of Child and Youth Educators (BUPL) participated in the event, among others.",ca02a1c84ce4ede2dc7305e91b7222da5ba54f14fb9a1f7f08a22a36b652bbeb
FRA41999,2025-09-18,2025,France,"On 18 September 2025, between 2,000 and 4,500 people, including union delegates, demonstrated in La Roche-sur-Yon (Pays de la Loire). The march began at 14:00 from Boulevard Sully, proceeding through Rue Monge, Boulevard des Etablieres, Boulevard des Flaneries, and returning to Boulevard Sully. Protesters, many wearing union colors, denounced wage freezes, growing precarity, and the distribution of public funds to companies without conditions, while also raising broader concerns such as democracy, youth prospects, and the situation in Palestine. The event was part of a nationwide strike and demonstration day called by CFDT, CGT, FO, CFE-CGC, CFTC, UNSA, FSU, and SUD to oppose the government's draft 2026 budget, condemn austerity measures affecting public services and welfare, and denounce the perceived erosion of wages and social protections.",8b2497842fabfa335765c05819a4fe4eba745064220b09cdeb20af360ecc759c
EST110,2020-10-23,2020,Estonia,"On 23 October 2020, 12 local students gathered for a Fridays for Future protest in Tartu, demanding more decisive action by governments in the face of climate change.",ce0c812d72121c7e45100bce7cfe74fa7034542c9db0c7d97dcda84cc41b3d4f
POL9173,2026-05-09,2026,Poland,"On 9 May 2026, under the motto 'We've had enough! Stop the suffering of animals in Poland', animal rights activists staged a protest in Katowice (Slaskie), demanding stronger animal protection laws, including mandatory microchipping, free sterilization and castration programs, stricter penalties for animal abuse and a ban on chaining animals. The event was part of a wider protest action called by KARUNA Foundation - People for Animals and Coalition for Sterilizing Stray Animals (Koalicja Kastrujemy Bezdomnosc) demanding accessible and free animal sterilization programs.",e8d7b1bf3fb4403d3f29e8527a7e05161ce6d46dddee088d4a0c34e13ca6b5d0
CYP2227,2025-05-01,2025,Cyprus,"On 1 May 2025, workers organized by PEO marked International Labor Day and protested for improved labor rights, higher wages, affordable housing and renewed efforts for peace and the reunification of Cyprus. They rallied, held speeches and marched in Pafos.",b3b73545b84f538804c0d97e263226b8db8a6ff5d1acd4ef7b8252f6e5cb1644
GBR2312,2020-12-06,2020,United Kingdom,"On 6 December 2020, Extinction Rebellion activists gathered in Malvern to protest against a perceived lack of action to tackle climate change. The group aimed to raise awareness of climate change.",a3cf15c105871a9eaad483e1679dbf57993ecb25f9e3246aab40d6055a7a1462
ITA3452,2020-09-04,2020,Italy,"Around 4 September 2020 (as reported), Confcommercio staged a protest outside the university's offices in Pisa (Pisa, Toscana) to underline the damage that a prolonged closure of the university causes on the local economy. University activities stopped due to the coronavirus emergency.",e225687f933aafb05c24e3b1c4b157b10d0354c1379c4b3bb052ab399724424f
ITA23833,2024-09-09,2024,Italy,"On 9 September 2024, people, including residents, demonstrated in Bergamo (Lombardia) against violence against women and femicides. Protesters also commemorated a woman killed in the city during the summer.",975e9e9769c85f54cc4adae002d8d81452b6f305ed31bf0bcbf0e799d88e11be
FRA10029,2021-06-29,2021,France,"On 29 June 2021, around 20 people, including yellow vest demonstrators, CGT union members, and employees of the cultural industries from the 'Occupy Theaters' movement, protested in Narbonne to call for all different social groups to join forces against the government. They protested against unemployment benefits, pension, as well as education reforms.",d3a73e06c8bfd6d5ef61a7525e4fb6818689b9b6c4cf8e1020bdd7bbe04dfa46
SRB4327,2025-02-21,2025,Serbia,"On 21 February 2025, students marched through Novi Sad, demanding accountability for the loss of 15 lives following the collapse of a concrete canopy at the Novi Sad railway station. The protesters observed the 15 minutes of silence as part of the 'Serbia, Stop' campaign to honor the victims and call attention to their demands.",1b4d88507b74dbe49f2187f0f1d1f13a9fa02a8e2c55b5a830cf2c48fb021ee7
FRA5931,2021-01-26,2021,France,"On 26 January 2021, around 1,000 teachers, students and education assistants demonstrated in Montpellier. They denounced their working conditions and the management of the coronavirus crisis by the government. They also called for a salary raise.",a5c46afd97a8530f7c5dbb0db35c908fa79ec4eeeeffebbf85e9a8f8bd1e2e25
SRB6459,2025-10-28,2025,Serbia,"On 28 October 2025, students from Central Serbia completed their second day of march from Petrovac na Mlavi to Novi Sad and reached Smederevo where they spent a night. In Smederevo, they were greeted and welcomed by locals. Their goal is to arrive in Novi Sad by November 1 for a planned protest that marks the anniversary of the concrete canopy collapse at the train station, which resulted in the deaths of 16 people. The march honors the victims and aims to raise awareness about corruption while demanding accountability for the tragedy.",5a199dbdbbc7e6851bed7b771ff759b6140fee893c1cac930930bc716820fd93
FRA14193,2022-01-11,2022,France,"On 11 January 2022, around 400 health and social workers demonstrated in Aurillac at the call of the CGT union. They called for a salary raise and more resources and denounced the effects of the coronavirus pandemic on their working conditions.",33ff0d705f38e4f6723673cd72fa539763e290a4ad7e3ef3d77d89c9cd8c2728
ITA15383,2022-03-25,2022,Italy,"On 25 March 2022, in the morning, as part of the Global Climate Strike called by FFF, students and activists gathered at the Biodiversity Park in Catanzaro (Catanzaro, Calabria) to demand climate and social justice and call for peace amid the war in Ukraine.",1e497294f0f5c2ef9c9ebaf20fe2a84cd54a00625a82c9a514533e1d0a93c8d0
DEU23196,2024-11-24,2024,Germany,"On 24 November 2024, ahead of the International Day for the Elimination of Violence against Women, Girls, and Genderqueer People and at the call of the 'District Women's Council' (Kreisfrauenrat), people took to the streets in Goppingen (Baden-Wurttemberg) to raise awareness about femicides and violence against women.",1d251869bc993006446a2635afaed3feabf32fa9b80266924a4918c3b0546a63
DEU17214,2023-09-19,2023,Germany,"On 19 September 2023, around 60 people gathered in front of the city's Clinic in Dortmund to protest and denounce the mistreatment of a girl at the hospital.",c6f8200259b0a203799524c9481e7e2d99e7cd22c24bc26720f662c6add53a76
BGR3722,2024-07-18,2024,Bulgaria,"On 18 July 2024, protesters gathered on Oplchenska Street in Sofia to demand that the planned reconstruction and renovation not go through, in particular because the new plans include tearing down long-stranding trees in an area that is prone to pollution.",17da33c48f61d52f3ca2330b13aeb558d2ceef09cf110c201628e42758ad4c52
ITA18251,2022-12-24,2022,Italy,"Around 24 December 2022 (as reported), people gathered in Canicatti (Agrigento, Sicilia) to protest against the conditions of the Barone Lombardo hospital and the shortage of personnel. The demonstration was organized by the Pro Ospedale association.",03335fd098518744a4969c4e4ae71e5c925ecefebd137b020ead05de590ebc0e
CZE564,2022-02-27,2022,Czech Republic,"On 27 February 2022, activists gathered for a rally in Kralupy nad Vltavou, protesting against the Russian military aggression against Ukraine.",ed7e3a9ec941cb3b518e5e219971af9193a0f5d9db94a584b8dadd58eccc9984
ITA11912,2021-10-20,2021,Italy,"On 20 October 2021, in the afternoon, about 50 youngsters, alongside PD, M5S and IV MPs, gathered in Santi Apostoli square in Rome - City Center (Roma, Lazio) to call on authorities to facilitate the voting of Italians living outside their municipality of residence. The protest was organized by the 'Healthy Vote from Afar Network' ('Rete Voto Sano da Lontano').",82031f62049b72e14ec673243bf9cacfc9441f3284da1d8f54dfe40a1b2e05e9
CHE879,2024-05-07,2024,Switzerland,"On 7 May 2024, ETHZ students blocked access to their university campus in Zurich (Zurich) to express solidarity with the Palestinian people, condemn their fate in the Gaza Strip, and call on Swiss universities to stop cooperating with Israeli universities. Police intervened to put an end to the action and arrested around 30 people.",78f0b9c5b9a7dfd13820c8b9dd209103ccab60d8b65a9fb39d872837fc68f5b2
MDA2191,2026-02-09,2026,Moldova,"On 9 February 2026, MPs, municipal councilors, members and supporters of the Movement of National Alternative party protested in front of the government building in Chisinau - Centru, marking 100 days of the cabinet of ministers. Protesters criticized the government for lack of results in negotiations with the International Monetary Fund, insufficient support for farmers, refusal to raise teacher salaries, and failure to secure favorable natural gas tariffs.",8954aac2c30071ec915bf88aec451cc7143635b45b0692a22286d03d449993bf
FRA30541,2024-01-30,2024,France,"On 30 January 2024, farmers set up a road blockade on the A174 highway in Chateaugay (Auvergne-Rhone-Alpes). The event was part of a nationwide farmers' demonstration movement called by FNSEA and JA against rising production costs, stricter environmental norms restricting the use of pesticides, foreign imports, and bureaucratic constraints.",adc0a3e91848201fec3097c5a5d2c4ecb74cefe57f31226417fa0fd80db1d223
GRC3475,2022-03-16,2022,Greece,"On 16 March 2022, protesters against the detention of migrants, who did not have residence papers and were sent to deportation centers during large police operations in central Athens, rallied outside the Attica General Police Directorate in Athens - Central Athens. MAT officers attempted to disperse the crowd and arrested 14 protesters.",14dadb176658320be29491229d1dd96656e7b20b9793b73198ab9b81d1ddb5eb
GRC7139,2025-10-31,2025,Greece,"On 31 October 2025, on the 3rd day of demonstrations over the OPEKEPE agricultural subsidy scandal and delays in farm payments among other issues, farmers of Heraklion removed the roadblock on the highway and participated in a motorcade in the city.",702d623fdf2c1500aadb82a0d71855933f066a592fb0d9f3bde0b3fcb147bc75
DEU21495,2024-05-11,2024,Germany,"On 11 May 2024, at the call of 'Action Alliance against detention pending deportation' (Aktionsbundnis gegen Abschiebehaft), around 50 people participated in a protest in Eichstatt (Bayern) against detention pending deportation.",ab1e807088cd5bac02b4356dfccb5fc6077f846cde446736b998c7f109c365f5
SWE4871,2023-10-27,2023,Sweden,"On 27 October 2023, Fridays For Future activists demonstrated in Orebro to draw attention to environmental problems and to demand action against climate change.",693caf70f85b7442c506fae53ce7701d0d53d17e0bfdc36abdf0c2f16e2e0786
FRA10304,2021-07-21,2021,France,"On 21 July 2021, around 50 persons gathered at the Bareuzai square in Dijon. They denounced the evacuation of the Engrenage gardens the day before.",af49aed4051512bf987dc5a5b841c437d07d401b08dab5e0ed059f73dc92622b
DEU28068,2026-05-29,2026,Germany,"On 29 May 2026, at the call of Ende Gelaende, activists staged a protest action in Gelsenkirchen (Nordrhein-Westfalen), opposing fossil fuel infrastructure and the planned gas power plants, by occupying the Scholven power plant, a former major coal and oil facility now partly running on imported coal and gas.",5dfd51abcac08c46342fdd85f9a546a41da6c4002cb516f2e75e43ae7ca96b21
DNK484,2020-10-26,2020,Denmark,"Around 26 October 2020 (as reported), demonstrators, including ethnic Nigerians, gathered in front of the City Hall in Copenhagen to oppose the recent acts of police violence against protesters in Nigeria.",b00315e76c55e6297765a13ea8b102ff7c37bc0c1dec5d0bd5d8f310af990c5c
ITA29209,2026-03-11,2026,Italy,"On 11 March 2026, animal rights activists gathered in Trento (Trentino-Alto Adige) to protest the regional authorities and demand that a bear, known as Papillon, be freed from the Casteller wildlife center and reintroduced into its natural environment. Representatives of 100% Animalisti participated in the demonstration.",138eb56d1632011d44778fc43c78e08c6c26e8c963072c0eaeea7e22ab00c0c6
GRC2432,2021-01-06,2021,Greece,"On 6 January 2021, on the Epiphany religious holiday, members of Enomenoi Makedones rallied at the waterfront in Thessaloniki protesting against the coronavirus ban on gatherings at beaches and rivers for the traditional blessing of the waters. There was 1 arrest and 9 detentions.",744586b49ea7b8041413178ad9b0c71b7aa08731c29a7cd094ceb3d53c7b3314
BEL1586,2021-11-30,2021,Belgium,"On 30 November 2021, an unknown number of ABVV-FGTB activists staged a protest in Tournai to defend the service voucher sector.",27ce2559c77c2b4260f7286151c6f16040da9f4b392c8f03ca926c75a23d4edd
CZE2020,2026-03-24,2026,Czech Republic,"On 24 March 2026, activists gathered in Prague for a rally, commemorating the NATO operations in Kosovo, praising the territorial integrity of Serbia and condemning what they see as general US-led global warmongering, including the current situation in Iran. Two MPs (SPD, PRO) also actively participated.",399a9d235e60f4a4c07b7ec60e1ca732b0c15937fb795c4527ebdcb98098ffb5
DEU8391,2021-10-15,2021,Germany,"On 15 October 2021, people protested with trucks in Freiburg im Breisgau against the eviction of the Kopi housing project and self-managed social center.",0facefffa6a66e77096a3ebdc160d4d4718647950e7abaaca210e9c3ce38b794
DEU27895,2026-05-08,2026,Germany,"On 8 May 2026, in the morning, under the motto 'School Strike Against Conscription', people, including State Students' Council Nordrhein-Westfalen (Landesschuler*innenvertretung Nordrhein-Westfalen - LSV NRW), MLPD, SDAJ and DKP, staged a protest in Munster (Nordrhein-Westfalen) against the reintroduction of military conscription and against German Chancellor Friedrich Merz (CDU). The event was part of a nationwide school strike called by the School Strike Against Conscription (Schulstreik gegen Wehrpflicht) initiative, demanding investment in education instead of militarization.",7c1b337144803dff31e2432bd73af3a54b07c1315970c67e9359630e36bbf6f7
FRA27680,2023-09-23,2023,France,"On 23 September 2023, 150 people demonstrated in Rodez (Occitanie). The event was part of a national day of protest against 'systemic racism and police violence, for social justice and the defense of civil liberties' called by CGT, LFI, alongside dozens of organizations and working-class neighborhood collectives, NGOs including Attac, Last Renovation, LDH, and Friends of the Earth, the NPA and EELV parties, as well as the FSU and SUD unions.",a8930f4d46e1dfe231553cc997bb40342ea56aa7bd34d123333fec15784a15ea
SRB5224,2025-06-30,2025,Serbia,"On 30 June 2025, citizens, students, and civil society activists blocked the central crossroad in Leskovac, protesting against the police's excessive use of force against students, and numerous reported injuries and arrests. The police intervened and physically removed the protesting individuals from the road. Subsequently, the protesters switched locations and also paid tribute to the Novi Sad canopy collapse victims.",0d7dd395a11357c67aace39060609a9ab8942173da3cfdf24a1d401f14480a77
NLD1349,2021-12-03,2021,Netherlands,"On 3 December 2021, an unknown number of Extinction Rebellion and Christian Climate Action activists staged a protest action outside the PFZW pension fund headquarters in Zeist (Utrecht) to denounce the company's investments in fossil fuels. Police arrested 22 people as soon as they entered the building.",50fc5b2cc8da82a19aa19617f6a96d51a3ff2631946cd106344a8451bcba1ee8
XKX216,2019-05-01,2019,Kosovo,"On 1 May 2019, on the occasion of the International Workers' Day, workers in Hani i Elezit, Kosovo, protested over workers' rights and working conditions .",dece0a64c544fe933194f9ca81538b735a14295e66dfdd614a5c0061a7aa9148
FRA33208,2024-04-29,2024,France,"On 29 April 2024, at the call of several migrant associations, between 150 and 200 people staged a demonstration in front of the police station in the 11th arrondissement in Paris (Ile-de-France), to support two members of the Belleville Park Youth Collective (collectif des jeunes du parc de Belleville), who were summoned by the police for 'theft in assembly' and 'concerted obstruction with violence or assault of the exercise of freedom of expression of artistic creation', for an action launched by the collective to occupy the Maison des metallos with the aim of snatching accommodation places.",c96c2e99c7b0136c0353bdba0776c936fb8442c83dc7d14550cb877772b7a060
XKX331,2020-03-22,2020,Kosovo,"On 22 March 2020, citizens took to their balconies in Pristina, Kosovo, in order to protest the government's response to the coronavirus.",04fccb192be82d1096b5a6908105d66f574c58fd7a760d6855eda08e5b5185de
GRC5642,2024-09-21,2024,Greece,"On 21 September 2024, protesters participated in a rally and march in Thessaloniki to mark the 6th anniversary since the killing of LGBTQ+ activist Zak Kostopoulos, shouting antifascist slogans.",a07c8e7bfb31cd038d6f2f623a48bfc1fa68d3f4b28ea49d81bc20085f5c5cec
CYP1292,2022-09-25,2022,Cyprus,"On 25 September 2022, hundreds of LGBT protesters and their supporters marched in Nicosia for equal family rights and marriage for all. This was the 8th Pride march in Cyprus.",673c8a33a31d70b1c1e7721470916f161c9301576ec10e25a7b572a307c713ce
ALB1467,2026-02-10,2026,Albania,"On 10 February 2026, thousands of people demonstrated near the prime minister's office and parliament in Tirana and attacked police with pyrotechnics and objects, leaving 16 officers injured. The rioters demanded the resignation of the prime minister and his government, following the call of Democratic leader Sali Berisha after an investigation into corruption involving a vice prime-minister. Police reported 16 arrests after rioters threw pyrotechnics, Molotov cocktails, and objects at officers and state buildings. Police used stun grenades and tear gas near Parliament in Tirana after demonstrators gathered there. The measures were used to disperse demonstrators and were also directed toward media crews at the scene.",1e7bee3948fbb6aef7f94f2a9bf12855e5be41995c8bd2b500fef1cc93f56d89
ITA237,2020-01-22,2020,Italy,"On 22 January 2020, people gathered in Serra San Bruno to protest against the LN leader, in town for a political rally.",3a1cc8fc3d90def2016d31e64e3655c3583d2305c72d9f0c02088dfc7b45512f
FRA10064,2021-06-25,2021,France,"On 25 June 2021, health workers demonstrated in front of the management offices of the hospital in Miniac-Morvan at the call of the CGT union. They denounced the incapacity of the hospital to recruit new replacement staff members in summer.",93af58822122845765511394bf9cf9709e1440911e809795142d10b112adc2d0
POL7936,2024-12-12,2024,Poland,"On 12 December 2024, students gathered for a rally in Warsaw, protesting against their upcoming eviction from a local squat-like accommodation.",5e51e25de4630dc604e758cf3f128eb20850ecc2b02682b07a9cbbf7ca008e1a
ESP14866,2023-11-12,2023,Spain,"On 12 November 2023, around 300 people, called by la Coordinadora Amistad Palestina Rioja, protested in Logrono (La Rioja) in solidarity with the Palestinian people and against Israeli violence amid the ongoing war in the Gaza Strip.",c126a63cbe2d738209df735c16b74be448caf03765c5c69c80e5406d3f70cc48
CHE358,2021-10-16,2021,Switzerland,"On 16 October 2021, around 300 persons demonstrated in Bern. They denounced demonstrations led by far-right groups against coronavirus-related measures adopted by the government.",dfc23d8d315aac9b56e8228a46aeb0ef9f20ccbb248946bfb7f431f7cd011f1a
ITA19217,2023-03-04,2023,Italy,"On 4 March 2023, around 1,500 people, activists of No Borders, Coalizione Civica, and ADL COBAS staged a sit-in in front of the Prefettura of Padua (Veneto, Padova) to ask for better migrant reception policies in the wake of the shipwreck that cost the lives of around 70 migrants off the coast of Calabria, and protest against the Interior Matteo Piantedosi's recent statements on the topic. Representatives of parties Azione!, PD, Communist Refoundation, Radicals, municipal administrators, and members of the associations Pedro and Don Albino Bizzotto's Beati Costruttori di Pace took part in the demonstration.",d885eb0ac839b3d973926d15cd21c1f943403ede09a98eb0e21b285ca3f0ee61
MNE1109,2022-11-25,2022,Montenegro,"On 25 November 2022, local government representatives and health workers from Meljine blocked the border crossing in Debeli Brijeg, protesting against Meljine's general hospital closure.",59c56f72931bdd24c1b59394099d6fb783ddd77dc2f71c1c6f63f3bd61cc601d
IRL399,2021-07-03,2021,Ireland,"On 3 July 2021, over 300 hospitality workers gathered in Ballina to protest against delay to the easing of restrictive measures set in place by the government as part of the effort to reduce the spread of coronavirus.",773f9d8f7c630706dee90482f9bc405c74370a0ee2ae9dcbc91d74f2f7607628
POL2063,2021-02-09,2021,Poland,"On 9 February 2021, activists affiliated with the Women's Strike movement gathered for a rally in Poznan, declaring their support to their fellow activists, facing their hearing at a local police station on alleged offenses committed during the recent abortion-related rallies. The protesters asked for their immediate release as well as raising the demand for free abortions.",9d9dd74c433dfdd5f873e704a619f0bad3d43f1cb479906aff1aec8a884c5d9a
AUT1433,2023-04-24,2023,Austria,"On 24 April 2023, ALG activists blocked the Grenobler Brucke and Haller Strasse in Innsbruck, to call for a 100 km/h speed limit on Austrian highways and demand a stop to oil drilling, citing climate change.",5295489d56e3aef995ff9c2eeb812148dfc45fa138a61905f32bf47d66d1739c
ESP25923,2026-05-31,2026,Spain,"On 31 May 2026, at the call of Living Peoples (Pueblos Vivos), Stop Industrial Farming (Stop Ganaderia Industrial), Stop Biomethane (Stop Biometano), and 46 neighborhood associations, hundreds of people marched to the Plaza Mayor in Cuenca (Castilla-La Mancha) to protest against the proliferation of large-scale farms and biogas/biomethane plants in the region.",dab89f96be0a565a2f0eadaf3db5199525100cf3cfb5187f107012cd1a1d1e0f
IRL958,2023-05-31,2023,Ireland,"On 31 May 2023, activists gathered outside parliament (Dail) in Dublin to urge politicians and MEPs to support the proposed EU Nature Restoration Law in the fight against biodiversity loss.",24568b004d7b78dbbe804c74703c4f6eb03078a8d3e74b6fdba2aeb8520f13af
POL8223,2025-05-15,2025,Poland,"On 15 May 2025, activists, including local PiS deputies, gathered for a march through Piotrkow Trybunalski, protesting against migration.",779e16f2eb40afc6a207b012f00a1a18b24c239480bb7441c713b17202779a4e
DEU3207,2020-09-12,2020,Germany,"On 12 September 2020, around 50 activists from Fridays for Future, Green Youth, the Interventionist Left, and Kohlefrei protested in Mannheim (Baden-Wurttemberg) with a bike ride to a power plant against the burning of fossil fuels and the imminent climate catastrophe.",62240c8fb1ed4cf7717ad49d90ba9fbcf136c0570a5d1e7a5810d8566b5f17cd
DEU21950,2024-06-21,2024,Germany,"On 21 June 2024, around 40 people, including parents and children, participated in a protest in Alzey (Rheinland-Pfalz) to call for daily school transport to be guaranteed and suggested the introduction of a round table with all involved parties, including employers, Ver.di, municipal associations, district councils, and representatives from the Ministry of Transport and the Ministry of Education, to find a solution. The protest occurred in the context of repeated bus strikes in the region due to ongoing collective bargaining negotiations.",f07e9aa85940d5ec897b60a9c79c45edcfa94786211e6f5218d4bcf437194f4c
ITA20562,2023-07-31,2023,Italy,"On 31 July 2023, a crowd of citizen's income recipients gathered outside the town hall in Bari (Bari, Puglia) to protest against the abolishment of the country's citizen's income starting in August for households that do not include people with disabilities, minors or members over 60 and are therefore deemed employable.",bec1842aea319c17b0d4a3ce96159a33bc45aba7a6a96fa355b74661e1cf673a
EST200,2021-06-17,2021,Estonia,"On 17 June 2021, paramedics demonstrated in front of government buildings in Tallinn to demand pay raises which they had allegedly been promised as well as to oppose reported personnel cuts in the health sector. An MP from the opposition Social Democratic Party spoke at the demonstration.",fccc665cd93a8ad7f5fd455cc4683570bb84e5dfc220a31e52d71ae4cd31803f
HUN540,2022-10-01,2022,Hungary,"On 1 October 2022, hundreds of locals protested in Bosnyak square in Budapest - XIV against the constructions in green areas of the district. Momentum, DK, and Civilzuglo association organized the protest. An independent MP joined the rally.",e29b285a74649420139e568e956c9824570f91467a531d2c9e1df1c008e46bc1
ESP24459,2026-03-08,2026,Spain,"On 8 March 2026, in the morning, around 3,000 people, predominantly women, gathered in Huelva (Andalucia), demanding women's rights and gender equality on International Women's Day and rejecting war in the Middle East.",bee56c0394c60d3814ac10b82c2080b22fc7a42ae033f490cf9e78d8d8b2cd81
NLD2720,2023-11-17,2023,Netherlands,"On 17 November 2023, residents of a local residential care center gathered in Rucphen (Noord-Brabant) against noise pollution in their apartments created by roosters. The protesters complained of health problems due to a lack of sleep as a result of the night-time crowing of dozens of roosters, calling for municipal authorities to react and address the issue.",e5239bf5975ee3ffef2dfd658564c79e7750a8db289045f1f3ff6fbd467918e3
POL3639,2021-12-13,2021,Poland,"Around 13 December 2021 (week of), several dozen migrants, mostly Iraqis, currently held in a detention facility in Biala Podlaska declared a hunger strike and protested against their detention and living conditions.",114c7590a9a4c73e29cd51dd1b909b2b3ee42fbedd6db44c2e926c07c2e50f21
GBR727,2020-06-03,2020,United Kingdom,"On 3 June 2020, about 10,000-15,000 protesters gathered in Hyde Park in London - Westminster for a Black Lives Matter protest, demonstrating against the killing of George Floyd, an unarmed black man, by a police officer in the United States.",c326b5a071bb4eef97bbc99b1a1d3d644725723d8043cc9322e33d49c63bd2b2
SWE106,2020-02-07,2020,Sweden,"On 7 February 2020, about 100 demonstrators gathered in Botkyrka city demanding swift actions from the municipality against a preschool employee who had been arrested recently on suspicion of aggravated sexual assaults against children.",dc1210e3497a7e266b303c0e72f9d4d00df120b04fe9b34481c3fcef9beeec67
