event_id_cnty,event_date,year,country,notes,note_hash
ITA9153,2021-05-22,2021,Italy,"On 22 May 2021, hundreds of Stellantis workers gathered outside their company in San Nicola di Melfi (Potenza, Basilicata) to protest against the uncertainty of their future working conditions. CGIL, CISL, UIL, CONFSAL, and UGL organized the demonstration.",c4c36de37035a8b51a1b94c698a2679a2d66444bd405e83197d786e50fd0e127
ITA9195,2021-05-27,2021,Italy,"On 27 May 2021, in the morning, around 40 ex Obiettivo Lavoro administrative, maintenance, auxiliary and healthcare social workers contracted by Cosenza province hospitals gathered outside the Cosenza Province Healthcare Agency headquarters in Cosenza (Cosenza, Calabria) to demand the stabilization of their contracts and their affiliation with the public healthcare entity. FLAI CGIL organized the protest.",0e2310bf47b4927e1fdd49dec0fc3c5f8859bcc39abe1eb8542d202f5b1b57d1
ITA9199,2021-05-28,2021,Italy,"On 28 May 2021, Italmondo logistics, transport and digital service workers supported by the FIT CISL trade union branch went on strike and staged a picket outside their company's center in Arluno (Milano, Lombardia) to demand better wages and working hours.",04715acb330ec33dc8e15e74f7d4657e94aa992e0ea9d397623b0ba707efb290
ITA9203,2021-05-26,2021,Italy,"On 26 May 2021, about a dozen activists from the Colombian community gathered outside the Colombian Embassy in Rome - Flaminio (Roma, Lazio) to protest against the head of mission's official narrative, which allegedly likened victims of the Colombian police crackdown to 'criminals' and 'guerrilla fighters'. The crackdown was orchestrated following a protest movement against tax reforms championed by the Colombian presidential administration.",27d227b942ac491ab3c4145ec4f17b75233efe8e0ea3b042278a479928116208
ITA9219,2021-05-25,2021,Italy,"On 25 May 2021, residents, entrepreneurs and representatives of local committees and associations gathered in Italia square in Perugia (Perugia, Umbria) to warn about the environmental impact of a 7.5-km road junction project near the city that should connect the Perugia fraction of Collestrada to Monte Castello di Vibio's Madonna del Piano fraction.",ae291c7f2765313b08b189600238a30524cb92b7f9bc493313eff11cf28e94cb
ITA9227,2021-02-06,2021,Italy,"On 6 February 2021, Legambiente activists gathered in Caltanissetta (Caltanissetta, Sicilia) to protest against the felling of trees in Michelangelo street to construct a building and denounce the alleged unlawfulness of the move.",591682156d9c69ee7d98ffb52b4a32538467d3996fb0b82ba6393b538bc48e67
ITA9257,2021-05-23,2021,Italy,"On 23 May 2021, around 35 Standing Sentinels gathered in Duomo square in Crema (Cremona, Lombardia) to protest against the adoption of the 'Zan Law', which criminalizes violence and hate speech against LGBT people, misogyny, and ableism. Around 10 Skinheads Front Veneto activists took part in the demonstration.",5c14ceb2f28d6ee4ea301f7c9abdc6309918c5a9b814f9b5858d69d4ceebcefb
ITA9271,2021-05-23,2021,Italy,"On 23 May 2021, people gathered in monte Faito street in Pescara to clean the surrounding lawns. They did so in protest against the Municipality's inaction in taking care of the lawns.",3b834e10982562ee67ded108ea4ffb3e30ef9053dec1db494fe13ba327822753
ITA9293,2021-05-28,2021,Italy,"On 28 May 2021, in the evening, a few hundred people, including representatives of the Pakistani and other communities and members of civic and voluntary associations, gathered for a torchlight procession, in Unita d'Italia square, in Novellara (Reggio nell'Emilia, Emilia-Romagna) to demand answers regarding the disappearance of an 18-year-old girl of Pakistani origins one month before. The protest was organized by the Municipality and saw the participation of the mayor of Novellara, other mayors from the region and other institutional representatives.",b102d295abf2212a0f615371f796ec820d621c733e017564b037865e83230d6b
ITA9321,2021-05-29,2021,Italy,"On 29 May 2021, migrants gathered outside AIA (hotel managers' association) offices in Rimini to protest against racism after the hotel managers declared that migrants could not stay in the touristic area. A representative of ADL COBAS took part in the demonstration.",6b4c1f40ae3a240c5aa2b9c5b8c97936d9ef0c6004bf839ad065624e58598d84
ITA9444,2021-06-02,2021,Italy,"On 2 June 2021, 'Equal Rights' ('Equi Diritti') local branch affiliates and members of committees for the right to housing gathered in Velletri (Roma, Lazio) to protest against the acquisition and demolition of illegal homes.",6de09af946a3d9a0f61902e66d3e6bac9b0358d1f7daf07a30d04570f1bbd14e
ITA9479,2021-06-09,2021,Italy,"On 9 June 2021, people dressed as ghosts staged, with the support of the CISL Scuola trade union branch, a 'flash mob' protest in Castello square in Torino (Torino, Piemonte) to ask the government to amend measures included in its latest coronavirus relief bill for education, notably to stabilize the contracts of precarious school workers. The event was part of a national day of protest called by school trade union branches and teachers' trade unions.",9bab61ee5108487ab27814d8f79986782f69c0acbb657119e3b716d5d51d02d6
ITA9582,2021-06-12,2021,Italy,"Around 12 June 2021 (as reported), students, teachers, parents, and school staff of Marconi high school gathered outside the Pescara province headquarters to protest against the uncertainties of the high school's future after the demolition of a part of the school.",b9c8873995565b0232710d43853b57f6ca523dfc2435c2603bc3bb72aaf9a628
ITA9611,2021-06-15,2021,Italy,"On 15 June 2021, 'Shadow Line' ('Linea d'Ombra') volunteer organization affiliates gathered in Liberta square in Trieste (Trieste, Friuli-Venezia Giulia) to protest against alleged violations of the fundamental rights of migrants and refugees along the Balkan route.",de4902ca4d109baba972f7a85615a598e1023e65c2273a6009568a96519717e2
ITA9702,2021-06-19,2021,Italy,"On 19 June 2021, between 50 and 70 Pro Life and Family activists gathered in XX Settembre Square in Lecco to protest against the adoption of the 'Zan Law', which criminalizes violence and hate speech against LGBT people, misogyny, and ableism. They claimed that the law would restrict the freedom of expression. The Mayor of Pescate, a Bergamo council member, and an FI representative took part in the demonstration. On the same day, FdI activists organized a protest booth in Cermenati Square for the same reasons.",f3b74e0239ccc868c931f93519c892b8e54ddbc3308025303dcf6468510a28ca
ITA9712,2021-06-19,2021,Italy,"On 19 June 2021, people gathered outside the Baronissi town hall (Salerno, Campania) to protest against the pollution produced by the surrounding factories. Legambiente organized the demonstration. The Baronissi Mayor, a Baronissi council member, the Montoro Vice Mayor, and 'Salute e Vita' (Health and Life) activists took part in the event.",bc0256b841c425081081fc15dad5f050bcfb2ece8ac59e4538e39f6a9c144881
ITA9713,2021-06-19,2021,Italy,"On 19 June 2021, people gathered in the Bosco di Sopra area of Canicattini Bagni (Siracusa, Sicilia) to protest against the Region's concession to a private company to build a photovoltaic system, which would cover 100 hectares, covering part of the Iblei National Park. The Mayors of Noto, Canicattini Bagni and Buscemi, a Siracusa council member, ANCI Sicilia Vice President, M5S national and regional MPs, Legambiente, Slow Food, ARCI, and local environmentalist associations took part in the demonstration.",d2331fdaa200058944570c764a6fbee77f367ca3267234ca2c71140a5d03aa92
ITA975,2020-03-12,2020,Italy,"On 12 March 2020, a group of workers on strike from the Emiliana Serbatoi manufacturing company affiliated with S.I. COBAS took part in a sit-in outside of their company's gates in Campogalliano (Modena, Emilia-Romagna) to demand better protection measures on their workplace against coronavirus. Workers reportedly blocked the entrance to trucks carrying industrial input, prompting the intervention of an anti-riot DIGOS police contingent. After asking workers to disband due to COVID-19 restrictions against gatherings, the police followed up by detaining two protesters. There was no report of violence.",bdf453ed2afb26aed0106787bf517741b9729b4de66020a4536686ac2ec5220e
ITA9773,2021-06-21,2021,Italy,"Around 21 June 2021 (as reported), PaP activists gathered outside Lidl supermarket in the Belfiore area of Mantova to protest against the death of a S.I. COBAS trade unionist during a demonstration after a truck hit protesters.",4ba3df0608f73cb363542ada88cbc3588fe257acf86edefaaad556b600d95eb1
ITA9825,2021-06-30,2021,Italy,"On 30 June 2021, over 100 environmental hygiene workers and supporters, including CGIL, FLAI CISL, UILTrasporti (UIL) and RSU representatives, gathered, at the call of FILCTEM CGIL, FEMCA and FLAEI CISL, and UILTec UIL, outside the Prefecture in Trieste (Trieste, Friuli-Venezia Giulia) to call for a revamp of Article 177 of the new Procurement Code, which would allegedly prompt companies from the sector to externalize their services and increase the precariousness of workers following the expiry of application extensions at the end of the year. The event was part of a national day of protest called by trade union branches.",ecd8d6f27edbcadfdd80ebcaff2115828c40ce54ac819d00388e11462535d794
ITA9848,2021-07-02,2021,Italy,"On 2 July 2021, hundreds of members of the '7 November' movement for the unemployed took to the streets and brought garbage bags they had previously filled after cleaning the streets outside San Giacomo Palace in Napoli (Napoli, Campania) to demand the recruitment of some of them as part of the Municipality's environmental hygiene and waste collection company, ASIA.",a3db68c49f09b9cfb79c668d444d237ee6782ead12bb85bbb9c533038ba75be1
ITA9873,2021-06-30,2021,Italy,"On 30 June 2021, The Good Lobby committee affiliates and supporters gathered in Montecitorio square in Rome - City Center (Roma, Lazio) to call on parliamentarians to adopt a law blocking lobbying on funds related to the coronavirus national recovery plan.",75970cf05548147f50f6e35904ca4c73e41f8b3e6554864b69faab0903657b98
ITA9895,2021-06-26,2021,Italy,"On 26 June 2021, LGBT activists gathered in Martina Franca (Taranto, Puglia) to protest in support of LGBT rights and against discrimination to mark the Gay Pride.",ee12ecda5315927339b46eee0d4b5202778d75485e0852b3c9f640bc589afd3e
ITA9918,2021-07-01,2021,Italy,"On 1 July 2021, people, including Non Una di Meno, migrants' rights and LGBT activists, gathered in Brescia (Brescia, Lombardia) to denounce alleged institutional and judiciary biases and 'patriarchal violence' against women and call for the observance of the 2011 Council of Europe Istanbul Convention.",0dcd8174bf486baea96df65936e15936463749b107e71a7b8280b444ace80a82
ITA9957,2021-07-05,2021,Italy,"On 5 July 2021, people working in Rome's public services gathered in Campidoglio in Rome - City Center (Roma, Lazio) to protest against the Municipality's management of the services and to demand permanent job contracts. Trade unions CGIL, CISL and UIL were involved.",aaa13a21101d29841dc16668d10063a28c61c8437d389a6a37607e8612bc5aaa
ITA9965,2021-07-06,2021,Italy,"On 6 July 2021, night and dance clubs owners and operators and trade unionists gathered, at the call of SILB-FIPE (Confcommercio), outside the RAI national broadcasting offices in Florence (Firenze, Toscana) to protest against the ongoing shutdown of their venues due to coronavirus restrictions. Protesters reportedly gathered to deliver pictures and footage of dance gatherings breaching COVID-19 restrictions to the broadcaster. The event was part of a national day of protest called by SILB-FIPE.",0e921e3f8741bb146989ed451e005c6d3be8f20e77208a52b323092dd0de52ca
LTU116,2021-05-17,2021,Lithuania,"On 17 May 2021, protesters gathered in front of the Chinese embassy in Vilnius with Tibetan flags to denounce reported human rights abuses in Xinjiang, Tibet and Hong Kong, also calling upon the Lithuanian government and the European Union to take more action to counter these.",91f107f9fc28f43da522e08818a120fbd49251f963479d90cebc47190428530b
LTU141,2021-06-11,2021,Lithuania,"On 11 June 2021, approximately 10 supporters of an MP from the opposition Labour Party demonstrated in Vilnius to oppose the arrest of the politician by the Special Investigation Service on corruption charges, claiming the case was politically motivated.",48865ba0d37cc31e9c10c609a5a2acd3fca4ca654da46cb8f2cfefbf91c23953
LTU190,2021-09-28,2021,Lithuania,"On 28 September 2021, approximately 50 protesters gathered in Klaipeda to oppose a new general plan for the development of the city, denouncing in particular plans to enlarge a port in the city center and cut down forests for a railway.",0a919156de54a9f1a8bfd9326ed7354a09479bcd4bc52b40d8dd1ede3adf26e9
LTU226,2022-02-24,2022,Lithuania,"On 24 February 2022, a group of people protested in Mazeikiai, Lithuania calling against Russia's invasion of Ukraine.",3904c87ad29ec0d252b616036ca8ff08b0f96bb36a29acc8f185cb03d6acc81e
LTU283,2022-09-12,2022,Lithuania,"On 12 September 2022, about 10-15 high school teachers protested in front of the Ministry of Education, Science and Sports in Vilnius, Lithuania calling for at least a 30 percent increase in their salaries.",f4746325cf81d59e0eebb503f92518ff932f4ef5cf121a84351e55755cc3c501
LTU3,2020-01-11,2020,Lithuania,"On 11 January 2020, an unidentified number of protesters including a Catholic Bishop and a representative of the Center Party, demonstrated in Vilnius against previous police intervention in a protest on 3 January.",3f36355b879b776cf65e4ba87fff11022aae644a5a0fb0cf3a5f3c6c7d21e691
LTU329,2023-04-28,2023,Lithuania,"On 28 April 2023, around 50 protesters protested outside of the Presidential Palace in Vilnius, Lithuania, calling against the Seimas' legalisation of the migrant pushback law if there is a state of emergency declared in the country.",2cd2b695830037d8fc689ec3b4170369a8cc405dd9f6c45c3690d86976e12176
LTU384,2024-01-08,2024,Lithuania,"On 8 January 2024, Lithuanian farmers set up bonfires in the Kupiskio district, Panevezio region (coded to Kupiskis), calling against unfavourable conditions for farming in the country. On this day, farmers all over Lithuania held protest actions by setting up bonfires.",ee200fc1389b2531a85c6e4133392a24d30e5993c7ee236c21fbd46c04686678
LTU390,2024-01-12,2024,Lithuania,"On 12 January 2024, around 30 people protested at the Lukiski Square in Vilnius, Lithuania, demanding not to remove the monument of partisan Juozas Krikstaponis in Ukmerge, to erect a monument to Vytis in the capital and to perpetuate the memory of President Antanas Smetona.",331f8134111bb218303f3d148a58a2bc665fb430f8faf7b22db54cb960f19181
LTU418,2024-05-17,2024,Lithuania,"On 17 May 2024, the Coordination Council of the Opposition of Kazakhstan protested in Vilnius, Lithuania, calling against the policies of the President of Kazakhstan Kassym-Jomart Tokayev.",82d348e5a37c1d512d70892966fba900ed688c8739eddbea65b17a72eece58f9
LTU493,2025-03-25,2025,Lithuania,"On 25 March 2025, several hundred Belarusians living in Lithuania, joined by opposition leader Sviatlana Tsikhanouskaya, gathered at Lukiskes Square in Vilnius, Lithuania, in celebration of Belarusian Freedom Day. They later went to the Belarusian Embassy, calling against the Lukashenko's regime.",21b4e7768bf52cba9561cf9f6617ba991c81d8ec0c42a0104ca6b1c81045e5a3
LTU495,2025-03-29,2025,Lithuania,"On 29 March 2025, about 100 people protested in Vilnius, Lithuania, expressing support for Palestine and protesting against the Lithuanian government's support for Israel.",0ebf80163226dcb0b27056a7d7d6e60faa201f73cf9cde56c03aa683cfdb6724
LTU512,2025-06-07,2025,Lithuania,"On 7 June 2025, teenagers threw eggs at the LGBTQ+ march in several locations in Vilnius. Seven teenagers were detained, all minors, and later released to their parents.",33972017412c10cb9f993effbe1da37942b1ee7c06a37a4da6136a9f0b7269e0
LTU522,2025-07-14,2025,Lithuania,"On 14 July 2025, human rights activists and representatives of the #FreeViasna movement protested in Vilnius, Lithuania, in support and solidarity with their colleagues who were imprisoned for political reasons in Belarus.",5b9871de8774b9064c0ca82a6f7d41f5183488a57863c8395a28c486a5d426d7
LUX110,2023-02-24,2023,Luxembourg,"On 24 February 2023, an unknown number of people assembled at the Polish embassy in Luxembourg to mark the anniversary of the Russian invasion of Ukraine. The protest was an initiative of LUkraine, an organization of Ukrainians residing in Luxembourg.",dc5c1f8f5258b01ad530dc70738766d90135a150e6bebd24051dff15546afcba
LUX121,2023-06-01,2023,Luxembourg,"Around 1 June 2023 (week of), an unknown number of affiliates of the party The Left protested in Petange (Esch-sur-Alzette), against the Luxembourgish government's housing policy and the number of unused buildings in the country.",edfbf7a3cd25ae4e5fe305f5ccd528ceb9182b9cd3d34fc36000cf8964a1ebf4
LUX173,2024-11-02,2024,Luxembourg,"On 2 November 2024, between 200 to 250 people, including local officials from Schengen and Perl, participated in a protest against border controls, marching from Apach in France to Schengen (Remich), Luxembourg, via Germany. The demonstration, supported by various parties and civil society organizations like Volt and Young European Federalists ('Jeunes Europeens federalistes'), advocated for a Europe without borders. The protest came in response to the recent reintroduction of border controls by Germany and France to combat terrorism and illegal migration. Demonstrators argued that these controls were a symbolic measure driven by right-wing populism, causing unnecessary traffic congestion and wasting resources.",a336072db48b3d6e1d9c72423fd6b5faf5cfb9cfb9b37cc3990b4a7063349db7
LUX22,2020-09-17,2020,Luxembourg,"Around 17 September 2020 (as reported), an unknown number of activists of OGBL and other unspecified trade unions staged a protest in Luxembourg to denounce the budget plans of the Luxair management.",39c67e9edcfb21f42c112380fbf393e26af354dbdf246753e35778f5eaf544ec
LUX237,2025-12-28,2025,Luxembourg,"On 28 December 2025, in the afternoon, around 50 people, including members of the Cambodian diaspora, gathered at Clairefontaine square in Luxembourg (Luxembourg) to call for support for the Cambodian people in the border dispute and monitoring of the ceasefire agreement with Thailand. Protesters called on the Luxembourg authorities to work within the EU and UN frameworks to ensure the peace agreement is properly implemented and the border dispute that caused the recent war is resolved.",4c4fc623cdd8b6e1ace7638b3671a939ccd31ab3d052495f9e5bd4f5a9f491fe
LUX27,2020-10-08,2020,Luxembourg,"On 8 October 2020, around 100 employees of Saint-Paul staged a protest in Gasperich, Luxembourg, to demand a more worthy social plan within the company. Protesters gathered at the call of LCGB.",898cfeb9cc734647f3d2b7875751edae351bbfa59425c5b355f4ace8885a1759
LVA14,2020-03-08,2020,Latvia,"On 8 March 2020, approximately 250 protesters demonstrated in Riga in support of women's rights.",9d7a58e1a660325255e32dfdfaeb21fa9e584fb0fc73ee8c8643ed8872618507
LVA147,2022-02-26,2022,Latvia,"On 26 February 2022, about hundred people protested in Daugavpils, Latvia calling against Russia's invasion of Ukraine.",917b4135dd8d9395625cc04ed94773f7be6d17b2e3d082717d27eb6c3e0a8cbb
LVA195,2023-03-12,2023,Latvia,"On 12 March 2023, around 200 members of the Russian Union of Latvia protested in Riga, Latvia, calling against the proposal to remove the statue of Pushkin.",127f21b6a8b7f9ad27fa90a50702596058c882851161cf0d9ae7dc810cf20fb4
LVA236,2024-02-05,2024,Latvia,"On 5 February 2024, farmers protested in Gulbene, Gulbenes region, calling for the ban on the immediate import of food products from Russia and Belarus without a transition period, the restoration of the reduced rate of value added tax (VAT) in the amount of 5% for fruits, berries and vegetables characteristic of Latvia, reduction of bureaucracy in the agricultural sector, wider access to insurance and working capital programs, as well as waiver of national-level land encumbrances or other land use restrictions.",38a288dae27bea099a54d5ae12ab47d1679628d00d2409158e9256d0864d995a
LVA39,2020-09-15,2020,Latvia,"On 15 September 2020, around 30 people took part in a protest organized by the 'Movement For!' in front of the Belarusian embassy in Riga, in support of democratic change, human rights, and free elections in Belarus. The gathering was organized on the occasion of the International Day for Democracy.",2c269bad64262d5cde6e2aeed4a1653aa65e93938c28133fb97cb289d9dd75df
MDA1029,2022-02-11,2022,Moldova,"On 11 February 2022, members and supporters of the SOR party protested in Telenesti, condemning the consumer price increases under the PAS government.",11a7ed0abdf1059032842de62bd30d28669f758d08d9a6cddf8926a043e7a6dd
MDA1112,2022-03-25,2022,Moldova,"On 25 March 2022, SOR party members and supporters protested in Singerei, condemning the consumer price increases in the country.",00043a59961b9be50e26cffdd4ba404cd5f428f0df06339a32090dfb7a42be87
MDA1114,2022-03-25,2022,Moldova,"On 25 March 2022, SOR party members and supporters protested in Soroca, condemning the consumer price increases in the country.",a1f96930829df92b6e729805e64c3a1fd6e61a7638ec2b74103136ac3f563603
MDA1144,2022-04-01,2022,Moldova,"On 1 April 2022, SOR members and supporters protested in Riscani, condemning the performance of the PAS government and demanding its resignation.",537117a3fd9bf4afae14d7b10013181f260a3dedac4aef796845ee0b71ab3a80
MDA1160,2022-04-15,2022,Moldova,"On 15 April 2022, around 200 PSRM members and supporters, including a PSRM MP, protested in Balti against the parliament's decision to ban the symbols of military aggression, such as the so-called 'Z', 'V', 'Saint George ribbon', the attempt to give additional powers to the security service to block websites, and against the government's low performance on consumer price control.",713d24b0e97f642b4a40f92d91a14d03cf3a4d413ac233e52849760a9f0d23b8
MDA118,2018-08-05,2018,Moldova,"On 5 August 2018, dozens of people protested outside the Moldovan government building, condemning corruption among the government officials. The protest was organized by Occupy Guguta together with a diaspora group Adopta Un Vot.",d807ac5f757d91f64766c401f4c18b3e3b76edf6f79d9b2278ffa8ea0c238495
MDA1197,2022-04-16,2022,Moldova,"On 16 April 2022, SOR members and supporters protested in Singerei, condemning the performance of the PAS government and demanding for more social welfare support.",27a19d5385dd89ff524829307275acf8240182ff77d08176844a68f54416d064
MDA1209,2022-04-21,2022,Moldova,"On 21 April 2022, several members and supporters of PSRM, led by PSRM MPs, protested outside the presidency building in Chisinau - Buiucani, condemning the prosecution of one PSRM MP and one PSRM district council president.",65cb1f3d7da486bcd41954ae827981e290d82859dcbf77c95e468bcc1bd430de
MDA125,2018-08-13,2018,Moldova,"On 13 August 2018, several mothers protested outside Moldova's Healthcare Ministry, condemning the phenomenon false diagnosis and abuse of antibiotics.",37aba31723b9875a66a0508bb045cecc1216e2a1f4ba4a3b84fd96576d992a38
MDA1494,2023-03-13,2023,Moldova,"On 13 March 2023, SOR supporters and members protested by blocking roads in Edinet, demanding the resignation of the president and demanding that the government pay the winter utility bills.",4c604e572fb787b4c44361e70fa61d1ed6eee648021fe20ac656953ac8ac3c76
MDA1550,2023-05-25,2023,Moldova,"On 25 May 2023, locals protested in Bulboaca, Anenii Noi, against a decision to rent out the local football pitch to a Chisinau club.",47c3937a9bf268ee3071242e8bb3011f4efa6707881891a61450255c58cfef92
MDA1559,2023-06-07,2023,Moldova,"On 7 June 2023, farmers protested with their vehicles in Criuleni, demanding higher support for medium and small farmers, the payment of delayed VAT refunds, and the exclusive right to use the Giurgiulesti port for Moldovan products exports.",9c66b921e4a63c29fa35219fed8386351a861f34e39627f349ba99a1e2d09d89
MDA1560,2023-06-07,2023,Moldova,"On 7 June 2023, farmers protested with their vehicles in Edinet, demanding higher support for medium and small farmers, the payment of delayed VAT refunds, and the exclusive right to use the Giurgiulesti port for Moldovan products exports.",42530b69ebe9225a5bd81006226bed57ea0b72fcdec23078a3baa1746cbbd7b3
MDA1607,2023-07-17,2023,Moldova,"On 17 July 2023, hundreds of small retailers protested outside the parliament building in Chisinau - Buiucani, condemning the legal obligation to have a billing machine.",62e4d465367f29c8e9789b28a29c686ebbd5049bdf2b365836409197a1569ebe
MDA1710,2024-02-12,2024,Moldova,"On 12 February 2024, farmers protested in Falesti, demanding a direct dialogue with the authorities over compensations and subsidies.",45071f831e39e8685f00b90d81e06dbbc124c73f7011bf0b903ce62943d5264f
MDA1786,2024-06-03,2024,Moldova,"On 3 June 2024, supporters of Shor protested in front of the Buiucani courthouse in Chisinau - Buiucani, to express solidarity with Gagauz leader Evghenia Gutul and to oppose Maia Sandu. The protest took place during a court hearing against the Bashkan of Gagauzia, who is accused of illegal financing of the Shor party. Gutul addressed the crowed claiming that the trial against her represents government repression against dissenting voices .",829ccabadce97f51f72f8faa62bc561f05f8ebcf6608aff07812c536ea1f7b08
MDA1827,2024-07-09,2024,Moldova,"On 9 July 2024, people protested in front of the courthouse in Chisinau - Buiucani to support the Bashkan of Gagauzia of the SOR party during her trial in a criminal case, and to protest against president Maia Sandu and the PAS leadership. The Bashkan of Gagauzia spoke at the protest.",97532beedc0f4977e20983ebad2b24cb07225a3f42bd06c46c7aefc57cd1f325
MDA1955,2025-02-28,2025,Moldova,"On 28 February 2025, several doctors and members of civil society protested in front of the Supreme Court of Justice in Chisinau - Buiucani, in support of an urologist who was sentenced to two years in prison for 'negligence resulting in the death of a patient.' The protesters signed and submitted a petition demanding a review of his case, the inclusion of an international examination, an open trial, and his release pending the Supreme Court's final decision.",302bdb1b8dc555de8bbaabab7e35c4cbc99a4cbae74fd3e0632094c15c6ec8c6
MDA199,2018-11-01,2018,Moldova,"On 1 November 2018, members and supporters of Unirea-ODIP organization organized a protest in front of the Moldovan presidency building against president Igor Dodon.",2f3075cb55af6f34f31bc7453c3831d3f176ae10de7a2509c1a75dcfd9ca4fa2
MDA2031,2025-06-09,2025,Moldova,"On 9 June 2025, activists from the Alternative Bloc alliance, including Civic Congress and MAN members, demonstrated outside of the Central Electoral Commission building in Chisinau - Centru to demand free, fair, and transparent elections.",9478b64a09907cf5dab75f66c57f0dac65c7879e97afdd0a178043923c6ae24c
MDA2061,2025-07-10,2025,Moldova,"On 10 July 2025, several protesters (political party supporters) from the Bloc of Communists and Socialists, joined by the Bloc of Communists and Socialists (BCS) deputies, held a peaceful demonstration outside the Parliament building in Chisinau - Buiucani, criticising the government's social and economic policies and calling for affordable utilities, decent pensions and judicial independence.",e0d2e623cee5f03af63b974c3922162ebcbbf11210068028511e7411abf721c1
MDA2063,2025-07-11,2025,Moldova,"On 11 July 2025, protesters affiliated with the Heart of Moldova party staged a peaceful rally outside the PAS headquarters on M. Cebotari Street in Chisinau - Buiucani, sealing the entrance and chanting anti-government slogans over high prices, corruption and poor governance.",ea6368b19379a45f6bac37847824bfb4e5abfacdac7c65867e014b0e8c033ce5
MDA2140,2025-11-25,2025,Moldova,"On 25 November 2025, protesters marched in Balti city (Balti, Balti) as part of the 16 Days of Activism campaign against gender-based violence under the theme 'Moldova without Violence - NO EXCUSE for digital violence'. The march was held simultaneously with events in Chisinau and Cahul.",e7f420804f02077c1a53e7ec9e03d56bfeca79248d8954809979288263136f89
MDA242,2019-02-14,2019,Moldova,"On 14 February 2019, dozens of members and supporters of the ACUM movement protested outside Moldova's Electoral Commission, protesting the denial of voting rights to individuals holding expired IDs. PAS, PPDA and PLDM members were present.",47802aa61f6a9fecf118daaaf2800d894140a17ed0b5a3370e1125b638412fcd
MDA243,2019-02-14,2019,Moldova,"On 14 February 2019, members of the OccupyGuguta community held an informative protest in Orhei. Three members were detained by the police for several hours for attempting to hang a banner on the City Council building.",c1b094023df54cc7ec0303c59bf50de09ad9c553339affc615c19dcf744580ae
MDA246,2019-02-19,2019,Moldova,"On 19 February 2019, representatives and parliamentary candidates from the Liberal Party and the Unirea-ODIP association protested outside the Moldovan Presidency building, demanding president Dodon's prosecution.",9efd18e402035d4834149e9f4a0824fba985c22ebfa028be15b42d2a6703ca82
MDA294,2019-05-19,2019,Moldova,"On 19 May 2019, at least 200 members and supporters of the LGBT community marched on Bucharest street of Chisinau, guarded by the police. One ACUM MP and the Occupy Guguta group attended the march, with PAS party supporting the event as well. Tens of Orthodox believers held a protest in central Chisinau, condemning the march of the LGBT community.",82324130244c66aed4df8f0af7a3271e2c098d9fdb9f9c955559c108df43cbe7
MDA5,2018-01-17,2018,Moldova,"On 17 January 2018, locals of Puhoi village protested in front of the Moldovan Government building in Chisinau to demand better bus services.",77c864a9e9c5d58997ee38886b8902193b7b640bc97cce2228935b00e27f6c3b
MDA505,2020-03-10,2020,Moldova,"On 10 March 2020, hundreds of SOR party members and supporters rallied outside the Chisinau Appeal Court, demanding the court to keep SOR candidate in the race for the Hancesti district MP seat.",87be12df477fa31c7024e238965381d8cb6a0989aacf9cd13f621177f6bddc47
MDA661,2020-08-16,2020,Moldova,"On 16 August 2020, around 1500 people protested in Chisinau-Buiucani, condemning the management of the coronavirus and the agricultural crises by president Dodon and the Chicu cabinet. PAS members, MPs, farmers, and small business owners, participated in the protest.",7dc4dbfeda39abdd3efc45002031d11ceb719c5a38bd1105a9b4dd669e440f3c
MDA671,2020-08-27,2020,Moldova,"On 27 August 2020, several people protested against president Dodon in Chisinau-Buiucani during the inagural ceremony for a new stadium.",cdbf05d5ae5addd443a4a3d5deaecbe1b3814e807bef1a0f11a1c29ab4afb16d
MDA777,2020-12-16,2020,Moldova,"On 16 December 2020, tens of farmers demonstrated outside the Moldovan Parliament in Chisinau - Buiucani, demanding better compensation for their losses caused by droughts and a decrease of the VAT in 2021. Farmers pushed through police rows with their tractors, injuring four police officers who had to be hospitalized. Police, in their turn, used teargas against farmers, but hit a journalist, too. PAS and PPDA MPs joined the farmers and demanded the police let several demonstrators to enter the parliament building for negotiations.",addb74fb37ec7201002d70a8a5338b37740b27766c634c61d19de6172c35b509
MDA781,2021-01-12,2021,Moldova,"On 12 January 2021, locals of two villages protested in Comrat, complaining over little budget redistribution for investment in their villages.",d20d4527d33a7393e428e5bf76add1a333a037d364149b49f5aee425a5bbbf35
MDA856,2021-04-04,2021,Moldova,"On 4 April 2021, tens of people protested in Chisinau - Buiucani, condemning the coronavirus restrictions.",d9ce2fa37e92863326a3c683c4fe7bc36824f164e353e6b8561e487d5ecb004d
MDA924,2021-07-06,2021,Moldova,"On 6 July 2021, members of the AUR party protested outside the PAS headquarters in Chisinau, demanding the signing of a confirmation that PAS would not enter into a coalition with pro-Russian parties after the elections.",9e186e554073ae1364d1588ff16b5e089e7e2eeeefc7b39af3086738e67a57c9
MDA945,2021-08-09,2021,Moldova,"On 9 August 2021, Amnesty International members protested outside the Belarusian embassy in Chisinau, demanding the stopping of torture and all forms of persecution and imprisonment of opposition-minded Belarusians and civil society representatives.",28a9e5b4fca25f9d9a63a8f8e723a12722f2aa8402c27ffd6a17bc31d20132f9
