event_id_cnty,event_date,year,country,notes,note_hash
ROU175,2018-08-11,2018,Romania,"On 11 August 2018, protesters in Targu Mures rallied against corruption and the policies of the Romanian government.",4ac04cdd5efb3cb0a5546b6c74d7e9d950bd71abc4fbccf2387017857543c0a0
ESP24256,2026-02-25,2026,Spain,"On 25 February 2026, at 11:30 am, at the call of PAH and Together for Housing (Junts per l'Habitatge), people protested outside the Department of Housing in Valencia (Valencia) to demand solutions to tackle the city's housing crisis, calling for an increase in rental aid funding and an end to eviction of vulnerable families.",6c7193a5a26d1daae3dd63781eb4d3c0c1bd9c89ad64c292f60a70995130b0df
ITA16686,2022-08-26,2022,Italy,"On 26 August 2022, at the call of a regional councilor (Mixed group), people rallied in front of the prefecture in Foggia (Foggia, Puglia) to demand that the allocated budget for the highway 16 be used to increase safety and quality of the concerned infrastructure. They also demanded the adoption of counter measures to tackle drought affecting the region's agricultural sector.",dabf3bba802b8e5140e7ff01318fb1e533df009895e6cc9096d7ea7b75f3f209
FRA36054,2024-10-29,2024,France,"On 29 October 2024, at the call of CGT, SUD, UNSA, and FO, around 10 striking health workers gathered for a picket line outside the hospital in Roubaix (Hauts-de-France) to demand increased state funding for public healthcare amid the recent approval of the new social security budget, voicing concerns about budget cuts, inadequate staffing, and worsening work conditions, and highlighting the recent increase in burnout and long-term illness among healthcare staff.",824e341e2bf8cbc04f92ccfad874bb0fd4001c5bfd88a39f153e8e8c96217e7b
DEU16953,2023-09-06,2023,Germany,"On 6 September 2023, Last Generation activists protested with a sit-in in front of the train station in Stuttgart (Baden-Wurttemberg) to show solidarity with fellow activists in Munich, especially those taken into preventive custody until the end of the International Mobility Show Germany (IAA Mobility) taking place in the city. Moreover, 12 Last Generation activists protested on Arnulf-Klett-Platz with a slow protest march, against the climate policies of the government and the imprisonment of other activists. The police intervened in both cases, carrying the activists off the road.",4adc81c2fa30e0153314e65560b64749cb4f279c630ce832e15263c30459dfa1
FRA30511,2024-02-01,2024,France,"On 1 February 2024, farmers blocked access to a logistical platform in Avallon (Bourgogne-Franche-Comte). The event was part of a nationwide farmers' demonstration movement called by FNSEA and JA against rising production costs, stricter environmental norms restricting the use of pesticides, foreign imports, and bureaucratic constraints.",2a235f3c828f8b0473720ede8965ebcbd95afb1f08f3adb78ac21b4e745ba3db
DEU863,2020-02-23,2020,Germany,"On 23 February 2020, several hundred people held a vigil in Remscheid for the victims of the Hanau attack and to take a stand against racism and for tolerance and democracy.",fa82f144e423d4318652c6f6b08af5ec93104b4e46283dd24b8403aa975b4f09
ITA21368,2023-11-22,2023,Italy,"On 22 November 2023, at the call of Non Una di Meno, about 6,000 people and women took to the streets in Bologna (Emilia-Romagna) to commemorate Giulia Cecchettin, 22 year-old killed by her ex-boyfriend, and all victims of femicide and protest against violence against women.",446ba1c10c76c8bf734a702550fd907d3af940bf8460ebb8a383a3dcf37b2f26
SWE6438,2024-11-30,2024,Sweden,"On 30 November 2024, people marched in Ostersund, Jamtland, to protest against racism and xenophobia. The activists also expressed their strong dissatisfaction with the government's proposal to oblige public sector employees to report irregular immigrants and undocumented people.",e124ee397a0df53f639323a90e11905a83336565f894cbeb0acd86f2a2ef43e5
BGR3381,2023-12-06,2023,Bulgaria,"On 6 December 2023, protesters gathered in Vidin to demand a bigger budget for cultural institutions that would ensure stability and fair wages. Protests were held in several locations in Bulgaria, with both cultural workers and their supporters taking place.",57be23c46353606efb5d5416ea33d4b01a9ec9c5469f860206f6c25eb522f377
FRA5158,2020-12-12,2020,France,"On 12 December 2020, around 200 persons gathered at the Bellecour square in Lyon. They demonstrated against islamophobia and racism, at the call of the SUD union for students.",70e397902cbd9e15a53b1daa9f335a2fc90a48c28dae90bdfa8ced388c733a6f
SWE2495,2022-04-08,2022,Sweden,"On 8 April 2022, Fridays for Future activists demonstrated in Malmo to draw attention to environmental problems and to demand action against climate change.",2bbcfa7bf0d6995aea18e540f8d96da37196d4114cba2e3c84ed13e3814f36b6
SWE3320,2022-12-09,2022,Sweden,"On 9 December 2022, Fridays for Future activists demonstrated in front of the city hall in Malmo to draw attention to environmental problems and to demand action against climate change.",462fb086227a6ee9918cffcfeb0a16150cff61401d2b287bfa7dc2a351ba60af
GBR7640,2024-07-28,2024,United Kingdom,"On 28 July 2024, more than 100 people gathered outside Taymouth Castle Estate in Aberfeldy (Scotland) to highlight the impact of the concentration of ownership of Scottish land in a few hands. Protesters urged for stronger land reform, and cautioned that farmers are being 'completely priced out of the land market'. Green MSP Mark Ruskell also joined the protest.",737dbebfafd2dbf2db67258d491675603e986db2f32b2011e4eccfaa82c2fd9e
DEU24722,2025-04-25,2025,Germany,"On 25 April 2025, at around 6 pm, at the call of several initiators, including the Lower Saxony Refugee Council and the initiative On Your Marks (Auf die Platze), around 200 people gathered for a protest march, starting at the main train station in Hannover (Niedersachsen) and continuing to Kitchen Garden Square in Linden, following the fatal police shooting of a 21-year-old Black man on 20 April 2025. Protesters demanded a thorough investigation into the circumstances of his death and highlighted broader issues of police violence and racial discrimination.",2e2580ad6c04a6dd4d8d8aa5b7b9b4b1944f47da79303215761018415cf16602
DEU20001,2024-02-09,2024,Germany,"On 9 February 2024, around 600 people staged a protest in Lindau (Bodensee) (Bayern), advocating against right-wing ideologies, racism, and intolerance.",cb90462b832f9287fba89517e0d52946af0fa8201d1f20c5628d367c950c96fe
ITA22381,2024-02-24,2024,Italy,"On 24 February 2024, at the call of the Italian Network for Peace and Disarmament, a large group of people took to the streets of Avellino (Campania) to protest against all wars and demand the end of the Russia-Ukraine and Israeli-Palestinian conflicts.",327d2b866b88945712daca77f3ce1b2938f699e1734bbf671f04e35375a9b2ac
ITA2399,2020-06-20,2020,Italy,"On 20 June 2020, people gathered in Milano (Milano, Lombardia) on the occasion of a demonstration against the 5G technology. The Italian Alliance Stop 5G launched the initiative. Media reported that similar protests occurred in other 43 Italian cities.",b5725b2cbcf8d9a0053ea5bd79bfb54367645110f90a5b4f6d5328e85b360c99
ITA22723,2024-04-07,2024,Italy,"On 7 April 2024, on the occasion of World Health Day, representatives of the 'You went and killed our health' movement (Ce Avet' Accis' a Salute) staged a protest and participated in a flash mob at the entrance of the Boscotrecase (Campania) hospital to ask for the reopening of the ER, which has been closed for four years.",ae3554b7771af2687157630b951d8a36a564b8814e57f4dad2ef5ddb74c92d8e
FRA30885,2024-01-27,2024,France,"On 27 January 2024, around 350 people gathered at the train station in La Souterraine (Nouvelle-Aquitaine) to demand better quality of service on the POLT (Paris Orleans Limoges Toulouse) rail line.",b40e514afc94b320d133f17196d435150fd7dcf1e161e611f4e1f420551b5ef6
POR343,2020-12-10,2020,Portugal,"On 10 December 2020, workers of Prosegur, responsible for the safety and supervision of the Port of Leixoes, protested in Matosinhos (Porto) demanding seniority rights. Protesters said they fear losing their labor rights with the new concession agreement contract from January 2021 with Ronsegur security company.",aee8c2660586fec01f7f6c490fa5250fa43e1bc4dcaf56d2909d4257e74762dc
CZE1548,2025-08-01,2025,Czech Republic,"On 1 August 2025, fishermen gathered for a rally in Nove Mlyny, protesting against what they see as extensive environmental damage caused by a local water energy power plant.",cb1b2e516bbb21dda091cd27413428a777e6231a2b3aa60badc202ab9232992b
DEU25171,2025-05-31,2025,Germany,"On 31 May 2025, at the call of Jusos, FFF and a local citizens' initiative, around 60 people staged a protest in Mukran on the island of Rugen (Mecklenburg-Vorpommern) against the LNG terminal and the use of fracked gas, citing environmental and health concerns, while denouncing the government's energy policy as destructive and dependent on autocratic regimes.",4433c99e5a862d3047bbeed00c9b0d5dd769ec0f488c298e122045ad80fd2b8d
FRA27302,2023-06-30,2023,France,"On 30 June 2023, overnight, demonstrators took to the streets of the Haut-Champs neighborhood of Hem to riot. The event was part of a national wave of riots and demonstrations denouncing police violence and demanding justice in the wake of the shooting and subsequent death of 17-year-old Nahel M. by a police officer in Nanterre on 27 June 2023.",f5420c8c94dfd1b3675d87f5b70c5373e5e4c20b4af1373381e93d284f38b66b
SRB5803,2025-08-29,2025,Serbia,"On 29 August 2025, citizens blocked the road near Fontana in Belgrade - Novi Beograd, to protest against the ruling regime and police brutality during the recent protests.",b046bc165f2017454af659b8079492693650f75d788b0b335da3cc030a1cea75
FRA38987,2025-03-06,2025,France,"On 6 March 2025, around 100 people, including health workers and the mayor (UDR), gathered in front of the hospital in Mamers (Sarthe) to protest against the changes to summer leave planning, arguing it would reduce the number of staff allowed to take time off simultaneously.",e12bdda82ba01775f6e1d22bd90c023b1a4dcfb4f3a3b0eeb98ffa1dd906722f
NLD491,2020-09-20,2020,Netherlands,"On 20 September 2020, around 600 people staged a protest on the Jaarbeursplein in Utrecht to denounce the situation of the refugees in the Greek refugee camp Moria on Lesbos, which was destroyed by a fire in the previous week.",512a39709b0814bcc8b888be788e1f1cdedc3ec9835abd5b13d440e83a53d144
BEL3783,2024-12-20,2024,Belgium,"On 20 December 2024, workers from CNE union protested at the Aldi distribution center in Gembloux (Wallonie), over unresolved labor issues after more than two years of negotiations.",ab18effa32cc63e7e58dedd452537fd024c7dc9b4c6fa0d338d8c58152b88d42
FRA38340,2025-03-14,2025,France,"On 14 March 2025, around 500 members of the local Moto Club drove at a slow pace to protest through the city center before gathering outside the motorbike track in Bordeaux (Nouvelle-Aquitaine) to demand the eviction of members of the Traveler community who had been living on the track since 20 December 2024.",bf24cfa08cc0cec8fc4c4ebf91646f0f60cc53560cd1e272385ae58ce847383c
POR1458,2023-02-24,2023,Portugal,"On 24 February 2023, people and members of the Ukrainian community held a protest in Leiria (Leiria) on the year anniversary of Russia's invasion of Ukraine to demand the end of the war.",cd5120bb0b5c9d6c6396aedce0436041a369519dccedd997be8bce0028f5dbab
BEL3276,2024-03-27,2024,Belgium,"On 27 March 2024, hundreds of students, teachers, and parents protested in front of the office of the Minister for Education of the Dutch-speaking community in Brussels - Ville de Bruxelles (Brussels) against the teacher shortage in the capital.",ea957373bb90e3575583c553571000b094edbb3032b09be2eb294504de91faf9
NLD3063,2024-05-10,2024,Netherlands,"On 10 May 2024, about 200 people, among which some students of the University of Amsterdam (UvA), protested in front of the Stopera in Amsterdam (Noord-Holland) during an emergency debate at the City Council's General Affairs Committee on the pro-Palestinian demonstrations of the past days at the University of Amsterdam. The protesters demanded that the UvA be transparent about collaborations with Israeli institutions and companies and cut all ties with Israeli institutions.",75ada5815b6328a8a5cf6b0aa443f8da2981034ce17a7541f8e3702a9bf52b25
POL7449,2024-06-08,2024,Poland,"On 8 June 2024, LGBTQ+ activists gathered for a pride march through Warsaw, demanding equal rights for people of all genders. A minor group of counter-protesters gathered nearby, but no skirmishes were reported.",427aaa4952ceb26f070bbf56bf756e19bda7f57c641f97f12cb25ef5fe1f230c
BEL316,2020-06-18,2020,Belgium,"Around 18 June 2020, an unknown number of health workers staged a protest in Deerlijk in the context of a national action day against the underfunding of the health sector. The action was organized by ACV Puls.",9bca4080c6c64806ff74a5de1825d8447e44b83a9e4ab46cee7e787196f972eb
GBR732,2020-06-03,2020,United Kingdom,"On 3 June 2020, around 500 people gathered at Guildhall Square in Southampton for a Black Lives Matter protest, demonstrating against police brutality after the killing of an unarmed black man by a police officer in the United States.",470e0c272769d41f697179f725a0ef6d91306d719991e3ca9f00de5752cdf3d9
ITA29179,2026-03-08,2026,Italy,"On 8 March 2026, at the call of Non Una di Meno, hundreds of people, including students, gathered in Perugia (Umbria) to protest patriarchy, sexism, and violence against women, and to demand gender equality in every aspect of life, from equal pay to women's rights and bodily autonomy. They also demonstrated against a law proposal they considered lacking and ineffective, namely the DDL Bongiorno, which aims to regulate issues related to sexual violence and consent. Protesters condemned the US-Israeli attack against Iran. The event was held as part of a nationwide demonstration on International Women's Day.",d7186ddaa1e6410199427e778064a53d9dae7df0e9c8266688bdcc2a296fd7e5
GBR2953,2021-05-28,2021,United Kingdom,"On 28 May 2021, around 30 protesters led by Black Lives Matter activists marched through Newport city center to mark 100 days since the death of a black man who died approximately two hours after police attended a property on 17 February. Protesters called on police to release bodycam footage and demanded justice for the man.",759741f9c328dbf3b55e1edbb0745b49dd63a1fb4f837697bcc0497bc31f35a5
ESP2102,2020-10-06,2020,Spain,"On 6 October 2020, several hundred people, including workers of nursing homes, protested in San Sebastian (Gipuzkoa) demanding better working conditions and a dignified collective labor agreement. Protesters complained about extreme tiredness and exhaustion due to work overload during the coronavirus pandemic. The demonstration was called by the Abertzales Workers' Committees (LAB) and Basque Workers' Association (ELA).",7b0f1221443d17bb5fb9bb4ad3f32be449b036cdee8c1ead77035c8368c0ddf0
ROU2554,2024-01-18,2024,Romania,"On 18 January 2024, around 40 family doctors and medical assistants protested in Botosani, condemning the small allocations for family medicine.",f696d6c6c971523d402e3eeb0dfd4f25ef8410c300577ee437958ba6427e9765
POL7344,2024-02-20,2024,Poland,"On 20 February 2024, farmers blocked roads around Kalisz, protesting against ongoing imports of grains from Ukraine and also against what they see as an excessive bureaucracy related to the so-called Green Deal of the European Union.",acf5fd6e88d50c3ece21f20c2b237dd7a5144e6b5d2e12d4bf344e182eeb96b3
BIH1500,2025-11-19,2025,Bosnia and Herzegovina,"On 19 November 2025, over 200 former employees of the furniture company 'Krivaja' protested in front of the Government of the Federation in Sarajevo, demanding the payment of their unpaid salaries, for those who have met the conditions for retirement to be granted their pensions, as well as a transparent sale of the company's property.",83eff3858c7d3c8473055dcf92b3f6d97f8d1fcbeb412334dede624d9543e801
ITA22905,2024-04-22,2024,Italy,"On 22 April 2024, at the call of the 'Let's Save Pellerina Committee' (Comitato Salviamo Pellerina), the 'Future Generation Cooperative' (Generazioni Future Cooperative), and the 'Piedmont Coordination for Human Rights' (Cordinamento per i Diritti Umani Piemonte), people, including environmental activists, gathered outside the town hall in Torino (Piemonte) to demand more climate action and denounce the responsibility of the mayor and all members of the city council in a lack of related policies. Demonstrators protested against the administration's greenwashing, the cutting of trees in public parks and gardens, and the lack of attention given to the Pellerina Hospital.",e16d975420b307456e85f8525412ca90299bf68fd110199a26795f0a80744a74
GBR7783,2024-08-17,2024,United Kingdom,"On 17 August 2024, thousands of LGBTQ+ community members and their supporters marched through Colchester (England) as part of the city's annual pride event to celebrate the LGBTQIA+ community and call for the protection of its members' rights.",ccc7fe988d095f1f5ddb922112830170b3286fd0f3664aa41b9b20a6ba26a95e
ESP6167,2021-06-26,2021,Spain,"On 26 June 2021, citizens, including LGBT activists, staged a pride parade in Logrono. They claimed the right of each individual to express their gender identity.",d610bfdc7bb11be8a89c55e52bc0f6cb951acdf61e9ad8eddc9ce8ab410bf949
DEU3451,2020-09-25,2020,Germany,"On 25 September 2020, around 1,000 Fridays for Future activists protested in Mainz for more climate action as part of a Global Climate Strike.",8d507f9962f8ba1f3d092228b914de3435238b9d149d2fde6ec5901b01eb9251
FRA19927,2022-11-03,2022,France,"On 3 November 2022, in the evening, at the call of the collective 'La Super Cour des Miracles', around 50 activists gathered in rue de Damiette in Paris to demonstrate against the eviction by private security forces of a vacant apartment previously occupied by the collective to help homeless migrants and host artistic initiatives.",b3f5a7e20257206f34e198e36a7b0e4c878163de6e1bca01b58943ac0ffea8d5
SWE7975,2026-05-18,2026,Sweden,"On 18 May 2026, environmental activists demonstrated outside Stockholm District Court in Stockholm to show support and solidarity with a climate activist involved in a lawsuit against the Swedish state over claims that she was fired due to her activism. Activists from an Extinction Rebellion associated group, Extinction Rebellion and Greenpeace participated in the event, among others.",01e3636ce304fc27ec86e95413f328420198617cece59dfff4bda663aeaf58e0
AUT870,2021-11-27,2021,Austria,"On 27 November 2021, climate activists, including The Greens and Extinction Rebellion members, occupying Lobau Camp protested in Vienna - Donaustadt against the construction of the Lobau tunnel and called on authorities to do more to tackle climate change.",a4f92f2bebf61fa4458026ad10721bc672a1cba1309be4d469a70946f04c3c1e
BGR562,2019-06-08,2019,Bulgaria,"On 8 June 2019, parents organized a protest in Blagoevgrad against the National Strategy for the Child.",28077c716cea7429da9adc2d5f3dd1770157873c8633f3fc57141458ed2bdee7
FRA31720,2024-03-09,2024,France,"On 9 March 2024, people, including an LFI MP, the mayors of Brionne (PCF) and Serquigny (unspecified affiliation), and other elected representatives, gathered in Bernay (Normandie) to defend public services.",92db33ea67892ccff6d8e907f260d3dacd378cad4af69be6434c2675f8dff012
DEU16901,2023-08-19,2023,Germany,"On 19 August 2023, around 700 people participated in the Christopher Street Day (CSD) in Neubrandenburg (Mecklenburgische Seenplatte, Mecklenburg-Vorpommern) to protest for acceptance, tolerance and self-determination of LGBTQ+.",77166957f1d71be394ca7cf9aaff10e20e3e1da305d819e0a166ae2d103a4cbd
ROU1374,2021-01-12,2021,Romania,"On 12 January 2021, around 50 unionized health workers and social workers protested in Alba Iulia, complaining over the delayed raise of the minimum wage and the poor protection equipment in the fight against the coronavirus.",b62d8e3fee26e7b811722ad85aeae9a8d9f13986f048fb76ca15fd41f60b20ae
DEU236,2020-01-20,2020,Germany,"On 20 January 2020, about 1,500 Pegida supporters took part in a protest march in Dresden. About 100 counterprotesters, demonstrating against hate and racism, took to the street.",56ea6dea246a419b8fd4855c2a4f7cc8e68703c442f31f36b6155cd9201acb5e
ESP17272,2024-05-26,2024,Spain,"On 26 May 2024, dozens of residents held a protest in O Carballino (Ourense, Galicia) to demand the recruitment of pediatricians at the municipality's health center.",934425ce9abe7d7f0db4484908dff2a42d785803ac132c2f4c2d645376d77230
BEL2297,2023-02-16,2023,Belgium,"On 16 February 2023, hundreds of students staged a protest march in Mons against the Wallonie-Bruxelles government's decision to not provide a master's program in medicine at the University of Mons.",5c94f27aa4378724431092c5299b6c3252ecb771d05051ac039b417049f4f6e5
SVK556,2023-12-02,2023,Slovakia,"On 2 December 2023, representatives of Slovakian labor unions of truck drivers continued their blockade of the border crossing point with Ukraine in Vysne Nemecke, declaring solidarity with their Polish counterparts. The Polish activists have been blocking the Poland-Ukraine border for several days, criticizing allegedly unfair economic competition.",69c1d61e3ae50da7bad970d811c2ba9fd95db4bce3c59889ddcd545485ec92c1
ESP17424,2024-06-08,2024,Spain,"On 8 June 2024, more than 1,000 people, called by Via Menorca, held a protest in Menorca (coded to Mahon) (Islas Baleares) against the current model of mass tourism, claiming it pushed residents away.",be44810f38e72b115476553159bdeb87bd4ece39aaaad1c39117790cfe13d4de
POL8433,2025-07-19,2025,Poland,"On 19 July 2025, activists organized by the Confederation party and football fan groups gathered for numerous rallies and marches across Poland, including in Krakow, protesting against increased immigration to the country. A counter-rally organized by the Coalition Against Racism was held nearby, praising solidarity instead. The marches were preceded by several cases of violence between immigrants of various backgrounds and the local population, as well as by an increased migration flow across the German and Belarusian borders.",a1081fa93af325852472e6e3cb01cc1b93b7bd6d0a07ff4a848c2214afef6478
MDA493,2020-02-23,2020,Moldova,"On 23 February 2020, tens of people, including Unirea Movement, USB and PL members, marched from the Moldovan presidency building to the Russian embassy in Chisinau, demanding the resignation of president Dodon and the withdrawal of the Russian troops.",d9eeb7cabb6978886142370bcb095f75d90ac152974a9b302558fbb7659a975a
SWE3844,2022-12-06,2022,Sweden,"On 6 December 2022, Animal Save movement activists held a vigil in front of a meat processing facility in Kristianstad, Skane, to oppose animal rights violations and to promote animal welfare.",3bb04ba4b481747bd54ca413ef8b14e15654fbb1504b2f649b40c1967c5b3c47
CYP1409,2022-12-21,2022,Cyprus,"On 21 December 2022, Turkish-Cypriot school janitors, organized by Kamu-Is, marched to the Presidency in Northern Nicosia for their rights and they demanded a collective labor agreement. They also protested for the second day that janitors in public schools were dismissed because they were union members.",00fd66bc2f147033ea0304e41fa149487c1f1519e023709bc842f22c7c4ab846
SWE4129,2023-05-12,2023,Sweden,"On 12 May 2023, Fridays For Future activists demonstrated in Lund, Skane, to draw attention to environmental problems and to demand action against climate change.",f56f289d2c2b5823c5e5a4c36d69f39f4185169dee4a0357aa8a2c524bc7af84
POL13,2020-01-13,2020,Poland,"On 13 January 2020, farmers gathered in Bielsk Podlaski, demanding economic guarantees in a process of bankruptcy of a local large company.",cf257f301cd6b70aef55dc4297c95abff683e2464872d8831df9e2665c960f91
SRB2142,2022-01-08,2022,Serbia,"On 8 January 2022, protesters organized by the Ecological Uprising gathered in Preljina as part of environmental protests against the planned construction of the Rio Tinto lithium mine in the country.",9822c50389ae6c385c3ab2e163f5cb93b4ba508bd8ccb26f0f5f25922a7ef044
NOR2228,2025-04-26,2025,Norway,"On 26 April 2025, around 130 people, including members of the Grandparents' Climate Action (BKA), marched in Moss, Viken, to raise awareness about the perceived environmental crisis affecting the Oslofjord and to call for stronger protection of the fjord.",0f270e724e1b21eae3dd3159bef680fa4e908764e5e69a60d64b6b174c2ab53f
FRA38333,2025-03-09,2025,France,"On 9 March 2025, students' parents gathered in Beaumontel (Normandie) to protest against the planned closure of the school.",3d43134c6b2584fdf7dfe6a9c5c89906e15b9c243f0945f445596537bc040752
BEL1820,2022-03-28,2022,Belgium,"On 28 March 2022, around 80 people staged a protest action in Lo-Reninge, forming a silent circle to denounce the Russian invasion of Ukraine.",08913b54b8e02d0ba7e7ef9403b0412b432e077bb9cbd1bfa4232ab2edeb7b0e
BEL2619,2023-06-20,2023,Belgium,"On 20 June 2023, hundreds of youth workers protested in Liege (Wallonie), to demand better working conditions in their sector, more staff, and better infrastructure.",d32185a654558e3c9b1c8c70c970b29cbb8977e0db15b2254ac5003da2329584
DNK2128,2023-08-07,2023,Denmark,"On 7 August 2023, people demonstrated outside of a stud farm in Skals, Viborg, accusing the farm owner of animal cruelty and severe animal rights violations. Police personnel were present to ensure the security of the event.",4eccf6dc25d28946e95ed476424dc908f6697887566efbb3b756362505cf33d8
DEU759,2020-02-20,2020,Germany,"On 20 February 2020, about 300 BIW workers protested in Ennepetal against feared job cuts.",841be96b013dd2d7d625320b1f606da141b5bfcfa8192482672c3e706c663c5b
FRA6156,2021-01-30,2021,France,"On 30 January 2021, around 400 people demonstrated in Bordeaux at the call of Marchons Enfants! and Strike for All against a 'bioethics' bill extending access to Assisted Reproductive Technology to lesbian couples and single women. Around 200 people, including the LGBT community, gathered for a counter-protest.",5656e0c58addaaba7bdeac15cffd9a0d2131574b181113cfee56d8ee3d7c08c0
CHE599,2022-12-15,2022,Switzerland,"On 15 December 2022, care and community health assistants (ASSC) workers gathered for a picket in front of the Carouge offices of IMAD in Geneva, to demand better working conditions.",c79bd9bd0bb5acaa107881be463cbe1c079048c132563bfb1985be195c4c650a
BGR4938,2025-12-22,2025,Bulgaria,"On 22 December 2025, more than 90 people filed a complaint with the Administrative Court in Smolyan following a protest against the construction of a photovoltaic power plant in the Ustovo neighborhood. The residents opposed the municipal council's decision to allocate nearly 40 acres of land for the project, citing environmental risks, lack of public consultation, and insufficient technical assessments.",5757555c1e0573c0f403dea5860396aa36b2f12f36e49d7654a1d18d98bb0123
ITA3494,2020-09-07,2020,Italy,"On 7 September 2020, a group of LGBT activists gathered in Brindisi to protest against the arrival of the LN leader, in town for a political rally. One of the LN supporters at the rally tore the rainbow flag away from one protester. No clashes were reported.",d2060a32c67b47d25a6e5484a9ce4bd97bbe06648c16ab7b95b295dfa849eaa1
POR126,2020-07-02,2020,Portugal,"On 2 July 2020, nurses gathered in Lisbon to demand solutions to the problems that their sector is suffering, such as the 'discrimination' in the current career system. Protesters also demanded better salary conditions.",d981dea0cf5aa98a15b108f49c80f93a19e591a6fb46f750e8b3e9e60dd1c698
CYP1990,2024-09-16,2024,Cyprus,"On 16 September 2024, members of CTP, the Secretary General, the party Chairman and MPs, rallied outside the Prime Minister's office in Northern Nicosia, unfurling banners and distributing leaflets, to protest over the postponement of the school opening for the new school year and problems of the education system in general.",a74dbab405d86a3d3affdf17204d5c1cb5b5fb0c6ed7dfebaaf983ae53c2a7e7
CZE1375,2024-10-07,2024,Czech Republic,"On 7 October 2024, several hundred activists gathered for a rally in Prague, commemorating the first anniversary of the attack of Hamas on Israel (which they condemned) and declaring solidarity especially with Israeli civilians still remaining in captivity. A representative of the Israeli embassy and local Jewish communities also participated.",749ccd7213027661f3d25787cf4987c3ddd8e466d3603f6c6d6ecd98185f6bfb
SRB1971,2021-09-27,2021,Serbia,"On 27 September 2021, local residents protested in Bor, Serbia, against pollution coming from the near-by copper-mining company.",028f53cac3ea96a6c4ca96bb155e6d43863ee366ceab249ca6db8a4a659939c4
FRA35646,2024-10-01,2024,France,"On 1 October 2024, 300 people demonstrated in Saint-Gaudens (Occitanie). The event was part of a nationwide strike and demonstration day called by CGT, SUD, and FSU to demand better public service, protest against state budget cuts, and defend workers' rights. The protesters also criticized what they saw as an undemocratic rightward shift in the government, arguing that President Emmanuel Macron ignored the strong performance of the left in the legislative elections by appointing Michel Barnier (LR) as Prime Minister.",40dc9adc8576b41926858806b45b619609b9b11ce6b4384bc673743148e11f3f
BEL2680,2023-07-05,2023,Belgium,"On 5 July 2023, about 100 people protested in Seneffe (Wallonie), against the firing of an employee of the municipality for using municipality funds to fill up his own gas tank. Among the protesters were representatives of the labor union ACOD-CGSP.",ed792ab47ed36558e4e4c99a3a499fa512a3369c6f63a147a44c248594ba5842
ESP6322,2021-07-11,2021,Spain,"On 11 July 2021, citizens protested in the railway station of Sarinena (Huesca), demanding to resume the train services suspended due to the outbreak of the coronavirus pandemic. The Aragonese platform 'Don't lose your train' called for the protest.",18377e045f8ac8be2d6613c3999fe699527079f959554f75910e1e02de73ab48
NOR1534,2024-02-24,2024,Norway,"On 24 February 2024, people marched in Ulsteinvik, More og Romsdal, to show support and solidarity with Ukraine on the second anniversary of Russia's full-scale invasion.",004ce2cd8825e213f6cb4cefd36900d1aba9d4c6c860567c991bb81583c8e152
NOR1540,2024-03-08,2024,Norway,"On 8 March 2024, hundreds of people demonstrated in Stavanger, Rogaland, to mark the International Women's Day and in support of women's rights.",a47b596f34d93b68282a8113c00f9ec3cc9f473062f6d21eec4e769efd35bc47
FRA36008,2024-10-25,2024,France,"On 25 October 2024, at the call of CR, around 40 farmers gathered outside the Prefecture, staged a mock funeral, and dumped tires in Perigueux (Nouvelle-Aquitaine) to demand more financial state support for farmers.",2856dbd9f626dc305e8e9c348c58e1216d9cf064a1cb8e44df434f87a22d64fe
GBR742,2020-06-03,2020,United Kingdom,"On 3 June 2020, up to 70 people gathered in front of Town Hall in Stratford-upon-Avon for a Black Lives Matter protest organized by Stand Up To Racism, demonstrating against police brutality after the killing of an unarmed black man by a police officer in the United States.",f88f2a422647f6314029db19f11a142a740e2af41638a8cbfdd818ddf71d9a98
LTU533,2025-08-11,2025,Lithuania,"On 11 August 2025, animal rights activists gathered in front of the state veterinary authority in Vilnius and started playing screams of piglets castrated without anesthetics, demanding a full ban of this practice.",bb5918e3be486500e9a0ece0b438f9ff6b4f18f6905340cb5e8fcb8edfd86fc4
SWE6069,2024-08-15,2024,Sweden,"On 15 August 2024, activists from the Animal Save movement staged a protest performance in Stockholm to oppose animal rights violations, to promote animal welfare and plant-based diets.",f3a0eb7ea75ba1ce6478a3966e133068b178ee29c1bcb225175d8594e792da00
POL6742,2024-02-22,2024,Poland,"On 22 February 2024, several hundred Czech and Polish farmers blocked a border crossing point near Paczkow, protesting against the ongoing imports of grains from Ukraine and also against what they see as an excessive bureaucracy related to the so-called Green Deal of the European Union.",1671a8fb5aaa260495eb6cc3b5bf7d63602bbbec57dddbc508e9b176ed253a10
SWE1191,2020-11-20,2020,Sweden,"On 20 November 2020, seven Fridays For Future activists staged a protest in Jonkoping to draw attention to environmental problems and to demand action against climate change.",e9cc1074e07b5f48a6f6b713099d16f14148e329a0e0b4d7dba96ccc2c55e52c
DEU115,2020-01-13,2020,Germany,"On 13 January 2020, about 40 farmers protested in Baunatal against the tightening of the environmental regulations.",73bd5151de5a3579f94c504f1f163f9e6873ed4fcca2e1663e3d4970e186028b
